SubjectId	OriginGMT	DestinationGMT	Direction	q02_TripPurpose	q03_WhoPays	q11_DepartureOrArrivalIsImportant	q12_IdealDepTime	q13_IdealArrTime	q14_PartySize	q15_Age	q16_Income	Cont_Income	q17_Gender	q19_Occupation	q20_Education	AirlineFirstFlight_1	AirlineFirstFlight_2	AirlineFirstFlight_3	AirlineSecondFlight_1	AirlineSecondFlight_2	AirlineSecondFlight_3	AirplaneFirstFlight_1	AirplaneFirstFlight_2	AirplaneFirstFlight_3	AirplaneSecondFlight_1	AirplaneSecondFlight_2	AirplaneSecondFlight_3	DepartureTimeHours_1	DepartureTimeHours_2	DepartureTimeHours_3	DepartureTimeMins_1	DepartureTimeMins_2	DepartureTimeMins_3	ArrivalTimeHours_1	ArrivalTimeHours_2	ArrivalTimeHours_3	ArrivalTimeMins_1	ArrivalTimeMins_2	ArrivalTimeMins_3	FlyingTimeHours_1	FlyingTimeHours_2	FlyingTimeHours_3	TripTimeHours_1	TripTimeHours_2	TripTimeHours_3	Legroom_1	Legroom_2	Legroom_3	Fare_1	Fare_2	Fare_3	BestAlternative_1	BestAlternative_2	BestAlternative_3	TripPurpose
3418	480	360	2	2	1	2	-1	840	2	5	10	112.5	2	2	7	3	6	5	-1	-1	1	3	8	2	-1	2	5	10	10	7	600	600	420	15.2833	17.7833	13.7833	917	1067	827	3.28333	3.78333	3.78333	3.28333	5.78333	4.78333	1	3	2	500	475	570	0	1	0	2
3419	480	300	2	4	1	2	-1	480	1	3	2	20	2	2	5	7	6	10	-1	-1	1	8	4	8	-1	2	1	10	10	9	600	600	540	18.3333	20.3333	18.3333	1100	1220	1100	5.33333	5.83333	5.83333	5.33333	7.33333	6.33333	4	3	3	370	525	505	1	0	0	4
3420	480	420	2	2	1	1	660	-1	1	3	5	50	1	2	2	7	4	1	-1	-1	3	6	7	6	-1	7	2	12	13	8	720	780	480	15.4167	18.9167	12.4167	925	1135	745	2.41667	2.91667	2.91667	2.41667	4.91667	3.41667	1	4	4	555	665	580	1	0	0	2
3421	480	300	2	2	1	1	1200	-1	1	3	6	60	1	99	6	7	4	1	-1	-1	3	1	5	2	-1	3	8	9	6	9	540	360	540	16.9833	15.4833	19.4833	1019	929	1169	4.98333	5.48333	5.48333	4.98333	6.48333	7.48333	2	3	1	325	415	395	1	0	0	2
3422	300	300	1	2	1	1	585	-1	2	5	13	187.5	1	1	7	6	1	1	-1	-1	10	4	2	8	-1	5	8	12	12	7.5	720	720	450	14.6833	16.6833	12.6833	881	1001	761	2.68333	3.18333	3.18333	2.68333	4.68333	5.18333	3	1	4	135	175	150	1	0	0	2
3423	300	480	0	2	1	2	-1	1020	2	5	11	137.5	99	2	9	6	5	10	-1	-1	4	3	8	6	-1	8	6	18	7.5	16.5	1080	450	990	19.8833	11.8833	20.8833	1193	713	1253	4.88333	5.38333	5.38333	4.88333	7.38333	7.38333	2	2	3	585	635	585	0	0	1	2
3424	480	360	2	2	1	2	-1	810	3	4	9	92.5	2	2	6	4	1	2	-1	-1	7	5	3	5	-1	1	4	12	8	9	720	480	540	18.65	17.15	16.65	1119	1029	999	4.65	5.15	5.15	4.65	7.15	5.65	4	1	3	450	575	475	1	0	0	2
3425	480	300	2	2	1	2	-1	540	2	3	10	112.5	2	2	7	3	4	5	-1	-1	1	5	3	6	-1	6	6	8	8	7	480	480	420	15.8667	17.8667	16.3667	952	1072	982	4.86667	5.36667	5.36667	4.86667	6.86667	6.36667	1	1	2	225	235	260	1	0	0	2
3426	300	480	0	2	1	1	540	-1	4	5	10	112.5	1	6	6	6	2	7	-1	-1	1	2	8	5	-1	5	4	7.5	10.5	7.5	450	630	450	9.06667	13.0667	10.5667	544	784	634	4.56667	5.06667	5.06667	4.56667	5.56667	6.06667	4	1	3	675	480	565	0	1	0	2
3427	480	480	1	2	1	1	660	-1	1	2	12	162.5	1	6	6	1	3	5	-1	-1	4	5	7	2	-1	5	7	15	15	10.5	900	900	630	16.9	18.4	13.9	1014	1104	834	1.9	2.4	2.4	1.9	3.4	3.4	1	2	4	195	205	175	1	0	0	2
3428	480	300	2	2	1	2	-1	1110	1	4	6	60	2	3	6	3	3	4	-1	-1	5	1	8	3	-1	5	7	13	12	7	780	720	420	21.3333	22.8333	16.3333	1280	1370	980	5.33333	5.83333	5.83333	5.33333	7.83333	6.33333	4	1	3	350	320	370	1	0	0	2
3429	420	480	0	2	1	2	-1	615	1	2	7	70	1	2	8	4	6	11	-1	-1	9	6	4	5	-1	3	1	12	10.5	16.5	720	630	990	13.0833	14.0833	19.0833	785	845	1145	2.08333	2.58333	2.58333	2.08333	4.58333	3.58333	2	1	4	335	370	335	0	0	1	2
3430	480	360	2	2	1	1	1395	-1	2	4	4	40	1	2	9	6	3	6	-1	-1	5	7	4	3	-1	3	6	7	14	9	420	840	540	13.3333	22.3333	17.8333	800	1340	1070	4.33333	4.83333	4.83333	4.33333	6.33333	6.83333	1	2	1	295	330	380	1	0	0	2
3431	300	300	1	2	1	2	-1	720	2	5	11	137.5	1	2	8	1	7	5	-1	-1	2	3	5	6	-1	3	2	7.5	13.5	18	450	810	1080	9.58333	16.5833	21.5833	575	995	1295	2.08333	2.58333	2.58333	2.08333	3.08333	3.58333	1	4	4	275	315	260	1	0	0	2
3432	300	480	0	2	1	2	-1	660	1	3	1	10	1	2	7	10	1	6	-1	-1	5	5	5	4	-1	8	4	15	15	7.5	900	900	450	17.2333	18.2333	10.7333	1034	1094	644	5.23333	5.73333	5.73333	5.23333	6.23333	6.23333	3	4	3	220	220	210	1	0	0	2
3433	480	300	2	1	1	2	-1	420	1	3	2	20	1	2	7	7	5	2	-1	-1	1	4	8	7	-1	4	8	12	13	8	720	780	480	19.8333	23.3333	17.3333	1190	1400	1040	4.83333	5.33333	5.33333	4.83333	7.33333	6.33333	2	1	4	340	325	410	1	0	0	1
3434	480	300	2	2	3	1	1425	-1	2	2	3	30	2	6	3	2	4	5	-1	-1	8	6	8	1	-1	1	1	12	9	12	720	540	720	19.4167	17.9167	21.9167	1165	1075	1315	4.41667	4.91667	4.91667	4.41667	5.91667	6.91667	4	4	4	305	335	245	1	0	0	2
3435	480	300	2	2	1	1	600	-1	4	3	14	350	2	1	9	6	6	4	-1	-1	7	7	5	8	-1	7	3	11	6	11	660	360	660	18.5667	15.5667	20.5667	1114	934	1234	4.56667	5.06667	5.06667	4.56667	6.56667	6.56667	1	1	3	690	655	725	1	0	0	2
3436	300	480	0	2	1	1	660	-1	4	4	10	112.5	1	2	7	2	3	4	-1	-1	3	8	3	8	-1	8	4	12	18	16.5	720	1080	990	13.3	20.3	19.8	798	1218	1188	4.3	4.8	4.8	4.3	5.3	6.3	1	4	1	190	160	225	0	1	0	2
3437	480	300	2	2	1	2	-1	1140	2	3	10	112.5	2	6	9	4	5	2	-1	-1	9	3	8	3	-1	7	8	6	6	13	360	360	780	14.6333	16.6333	22.6333	878	998	1358	5.63333	6.13333	6.13333	5.63333	7.63333	6.63333	4	3	3	585	560	535	1	0	0	2
3438	300	480	0	1	2	2	-1	480	1	3	10	112.5	1	3	6	1	7	5	-1	-1	2	3	5	6	-1	3	2	7.5	13.5	18	450	810	1080	10.3333	17.3333	22.3333	620	1040	1340	5.83333	6.33333	6.33333	5.83333	6.83333	7.33333	1	4	4	650	755	620	0	0	1	1
3439	360	480	0	4	1	1	1200	-1	1	4	14	350	1	1	9	4	5	2	-1	-1	9	3	8	3	-1	7	8	7.5	7.5	18	450	450	1080	8.68333	10.6833	20.1833	521	641	1211	3.18333	3.68333	3.68333	3.18333	5.18333	4.18333	4	3	3	240	230	220	1	0	0	4
3440	300	480	0	4	1	2	-1	-1	2	5	11	137.5	1	1	6	6	5	10	-1	-1	4	3	8	6	-1	8	6	18	7.5	16.5	1080	450	990	20.3333	12.3333	21.3333	1220	740	1280	5.33333	5.83333	5.83333	5.33333	7.83333	7.83333	2	2	3	750	815	750	1	0	0	4
3441	300	480	0	1	1	1	870	-1	1	5	12	162.5	1	1	7	5	5	5	-1	-1	2	8	4	7	-1	8	3	15	16.5	9	900	990	540	17.7833	21.2833	13.7833	1067	1277	827	5.78333	6.28333	6.28333	5.78333	7.78333	7.78333	3	2	2	325	285	240	1	0	0	1
3442	300	480	0	4	1	1	1260	-1	2	4	8	80	1	2	5	5	8	4	-1	-1	1	4	6	4	-1	3	7	18	13.5	16.5	1080	810	990	20.8	17.3	20.3	1248	1038	1218	5.8	6.3	6.3	5.8	6.8	6.8	1	3	2	615	585	585	0	0	1	4
3443	480	360	2	2	1	2	-1	660	1	4	4	40	1	2	8	4	4	1	-1	-1	4	8	7	4	-1	4	2	14	8	7	840	480	420	20.65	16.65	15.15	1239	999	909	4.65	5.15	5.15	4.65	6.65	6.15	3	2	3	575	525	600	1	0	0	2
3444	300	300	1	2	1	2	-1	1080	1	4	5	50	2	5	3	3	5	3	-1	-1	5	6	4	6	-1	4	7	7.5	9	13.5	450	540	810	10.0333	13.5333	17.0333	602	812	1022	2.53333	3.03333	3.03333	2.53333	4.53333	3.53333	3	1	1	355	340	340	1	0	0	2
3445	300	480	0	2	1	2	-1	1200	1	6	14	350	1	1	8	7	3	3	-1	-1	9	5	7	5	-1	2	3	16.5	15	12	990	900	720	18.2333	17.7333	15.7333	1094	1064	944	4.73333	5.23333	5.23333	4.73333	5.73333	6.73333	3	3	4	440	325	440	0	1	0	2
3446	300	300	1	2	1	1	525	-1	2	6	10	112.5	2	99	2	5	5	5	-1	-1	2	5	6	8	-1	6	5	12	7.5	12	720	450	720	14.15	10.65	15.65	849	639	939	2.15	2.65	2.65	2.15	3.15	3.65	4	1	3	335	300	300	1	0	0	2
3447	420	480	0	2	1	2	-1	600	1	4	6	60	1	1	6	6	9	3	-1	-1	7	7	2	4	-1	8	5	9	9	16.5	540	540	990	9.83333	11.3333	18.8333	590	680	1130	1.83333	2.33333	2.33333	1.83333	3.33333	3.33333	1	2	4	185	150	190	0	0	1	2
3448	480	480	1	2	1	1	480	-1	2	5	13	187.5	2	4	3	10	6	7	-1	-1	1	1	1	1	-1	4	6	15	9	10.5	900	540	630	16.0167	12.0167	13.5167	961	721	811	1.01667	1.51667	1.51667	1.01667	3.01667	3.01667	2	3	1	95	90	100	1	0	0	2
3449	300	480	0	2	1	1	1110	-1	2	5	5	50	2	1	7	7	1	2	-1	-1	5	6	8	7	-1	6	7	13.5	7.5	13.5	810	450	810	16.0667	11.0667	18.0667	964	664	1084	5.56667	6.06667	6.06667	5.56667	6.56667	7.56667	1	4	1	275	250	240	0	1	0	2
3450	300	420	0	2	1	2	-1	870	2	4	5	50	99	4	8	3	4	5	-1	-1	1	8	8	2	-1	8	1	7.5	15	12	450	900	720	8.53333	17.0333	15.0333	512	1022	902	3.03333	3.53333	3.53333	3.03333	4.03333	5.03333	2	2	3	490	490	540	1	0	0	2
3451	300	300	1	2	1	2	-1	690	1	4	6	60	1	2	7	7	2	6	-1	-1	4	3	3	4	-1	7	3	12	12	10.5	720	720	630	14.35	16.35	13.85	861	981	831	2.35	2.85	2.85	2.35	4.35	3.35	3	1	1	380	380	310	0	0	1	2
3452	480	300	2	1	2	1	420	-1	2	5	10	112.5	1	2	3	5	8	2	-1	-1	6	5	7	3	-1	8	1	8	13	7	480	780	420	16.1	22.1	16.1	966	1326	966	5.1	5.6	5.6	5.1	6.1	6.1	4	2	1	740	915	740	1	0	0	1
3453	480	420	2	2	1	1	480	-1	1	6	10	112.5	1	4	3	6	2	7	-1	-1	1	4	3	3	-1	1	7	10.5	15	16.5	630	900	990	13.1	19.6	21.1	786	1176	1266	1.6	2.1	2.1	1.6	3.6	3.6	3	2	2	155	180	190	1	0	0	2
3454	480	360	2	2	1	1	510	-1	1	2	1	10	1	2	3	2	7	4	-1	-1	6	3	3	8	-1	2	2	7	7	8	420	420	480	13.0833	15.5833	15.5833	785	935	935	4.08333	4.58333	4.58333	4.08333	6.58333	5.58333	2	1	4	530	530	460	1	0	0	2
3455	300	480	0	2	1	1	540	-1	1	3	4	40	1	1	3	7	7	7	-1	-1	4	6	6	1	-1	3	4	7.5	9	12	450	540	720	9.63333	13.6333	15.6333	578	818	938	5.13333	5.63333	5.63333	5.13333	7.63333	6.63333	1	3	2	710	650	650	0	1	0	2
3456	480	420	2	2	1	1	900	-1	1	3	3	30	1	2	6	1	6	2	-1	-1	3	5	6	4	-1	1	8	7	10	12	420	600	720	10.05	14.55	16.05	603	873	963	2.05	2.55	2.55	2.05	3.55	3.05	1	1	2	305	225	305	1	0	0	2
3457	300	480	0	2	1	1	660	-1	1	3	10	112.5	1	4	6	10	1	5	-1	-1	3	4	4	3	-1	3	6	9	16.5	12	540	990	720	11.8	20.3	15.8	708	1218	948	5.8	6.3	6.3	5.8	6.8	6.8	2	1	4	525	525	550	1	0	0	2
3458	480	300	2	4	2	1	480	-1	1	3	5	50	1	2	6	3	7	2	-1	-1	9	8	1	4	-1	6	5	11	9	7	660	540	420	19.3667	18.3667	17.8667	1162	1102	1072	5.36667	5.86667	5.86667	5.36667	6.36667	7.86667	2	1	1	630	660	760	1	0	0	4
3459	420	480	0	2	1	2	-1	1140	1	5	99	-1	1	2	7	7	7	3	-1	-1	7	3	5	3	-1	6	1	18	13.5	16.5	1080	810	990	19.1667	16.1667	19.6667	1150	970	1180	2.16667	2.66667	2.66667	2.16667	3.66667	4.16667	3	1	4	225	300	300	1	0	0	2
3460	360	480	0	2	1	1	540	-1	1	4	7	70	1	2	6	2	1	3	-1	-1	8	3	4	4	-1	5	8	13.5	9	18	810	540	1080	14.6833	11.1833	21.1833	881	671	1271	3.18333	3.68333	3.68333	3.18333	4.18333	5.18333	2	2	3	495	415	455	0	1	0	2
3461	480	300	2	4	1	2	-1	1140	2	2	2	20	2	2	6	7	5	2	-1	-1	1	4	8	7	-1	4	8	12	13	8	720	780	480	20.3	23.8	17.8	1218	1428	1068	5.3	5.8	5.8	5.3	7.8	6.8	2	1	4	515	490	620	1	0	0	4
3462	300	480	0	2	1	1	420	-1	3	4	5	50	1	3	3	5	2	2	-1	-1	3	3	5	5	-1	4	3	12	16.5	7.5	720	990	450	14.0667	20.0667	10.5667	844	1204	634	5.06667	5.56667	5.56667	5.06667	6.56667	6.06667	4	4	1	330	275	305	1	0	0	2
3463	420	480	0	2	1	1	1020	-1	2	5	10	112.5	2	2	5	4	2	5	-1	-1	6	8	1	8	-1	1	8	10.5	7.5	10.5	630	450	630	11.25	9.75	13.25	675	585	795	1.75	2.25	2.25	1.75	3.25	3.75	3	1	4	225	205	180	1	0	0	2
3464	300	480	0	2	1	2	-1	825	2	3	9	92.5	2	4	6	1	6	2	-1	-1	3	5	6	4	-1	1	8	7.5	12	15	450	720	900	9.56667	15.5667	18.0667	574	934	1084	5.06667	5.56667	5.56667	5.06667	6.56667	6.06667	1	1	2	240	175	240	0	1	0	2
3465	480	300	2	2	1	2	-1	660	2	3	11	137.5	1	2	5	4	7	7	-1	-1	3	8	6	2	-1	2	4	12	12	12	720	720	720	20.5	22.5	21.5	1230	1350	1290	5.5	6	6	5.5	7.5	6.5	3	1	1	700	605	570	0	0	1	2
3466	300	300	1	2	1	2	-1	570	1	5	5	50	2	1	7	2	2	10	-1	-1	1	3	5	2	-1	1	7	9	16.5	13.5	540	990	810	10.95	19.45	17.95	657	1167	1077	1.95	2.45	2.45	1.95	2.95	4.45	2	1	1	570	515	600	1	0	0	2
3467	300	300	1	2	1	2	-1	750	2	3	4	40	2	2	6	5	4	3	-1	-1	4	1	3	7	-1	2	8	12	13.5	13.5	720	810	810	14.8167	18.3167	18.8167	889	1099	1129	2.81667	3.31667	3.31667	2.81667	4.81667	5.31667	1	2	1	310	310	240	1	0	0	2
3468	480	300	2	2	1	1	600	-1	2	5	6	60	2	5	6	1	3	6	-1	-1	7	2	4	7	-1	2	6	12	6	13	720	360	780	19.9167	16.4167	22.9167	1195	985	1375	4.91667	5.41667	5.41667	4.91667	7.41667	6.91667	3	4	2	510	415	460	0	1	0	2
3469	420	480	0	3	1	2	-1	660	2	5	4	40	2	2	6	10	7	11	-1	-1	4	5	2	8	-1	7	7	9	13.5	10.5	540	810	630	10.1667	17.1667	14.1667	610	1030	850	2.16667	2.66667	2.66667	2.16667	4.66667	4.66667	3	3	4	415	435	475	1	0	0	3
3470	480	300	2	4	1	2	-1	780	5	4	99	-1	99	99	99	5	9	2	-1	-1	6	8	5	5	-1	6	6	6	7	9	360	420	540	13.8833	16.8833	19.3833	833	1013	1163	4.88333	5.38333	5.38333	4.88333	6.88333	7.38333	3	1	4	380	315	330	0	1	0	4
3471	480	480	1	3	1	1	540	-1	1	6	8	80	2	1	7	2	11	1	-1	-1	3	4	6	7	-1	6	3	7.5	13.5	18	450	810	1080	8.5	16	21.5	510	960	1290	1	1.5	1.5	1	2.5	3.5	3	2	2	165	175	225	1	0	0	3
3472	480	300	2	4	1	2	-1	600	1	3	2	20	1	2	7	6	3	6	-1	-1	5	3	6	5	-1	7	1	8	7	11	480	420	660	15.6667	15.6667	19.6667	940	940	1180	4.66667	5.16667	5.16667	4.66667	5.66667	5.66667	2	1	4	280	265	280	0	0	1	4
3473	480	300	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	3	-1	-1	1	2	6	2	-1	8	2	11	6	11	660	360	660	19.15	16.65	20.15	1149	999	1209	5.15	5.65	5.65	5.15	7.65	6.15	3	3	1	525	675	735	1	0	0	2
3474	420	300	2	2	1	2	-1	1140	1	3	2	20	2	99	7	11	4	3	-1	-1	4	5	3	3	-1	3	8	11	9	12	660	540	720	16.0667	16.5667	19.0667	964	994	1144	3.06667	3.56667	3.56667	3.06667	5.56667	5.06667	3	4	2	780	620	650	0	1	0	2
3475	300	360	0	1	2	1	1020	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	-1	-1	4	2	7	7	-1	3	5	18	18	12	1080	1080	720	19.2333	21.2333	15.2333	1154	1274	914	2.23333	2.73333	2.73333	2.23333	4.23333	4.23333	1	1	3	390	500	545	1	0	0	1
3476	300	360	0	2	1	1	540	-1	1	2	14	350	1	2	6	3	3	2	-1	-1	7	3	1	4	-1	4	1	10.5	15	16.5	630	900	990	11.7333	18.7333	18.7333	704	1124	1124	2.23333	2.73333	2.73333	2.23333	4.73333	3.23333	1	4	4	390	410	410	1	0	0	2
3477	300	360	0	2	1	2	-1	780	1	5	2	20	2	2	6	3	6	5	-1	-1	1	3	8	2	-1	2	5	12	12	7.5	720	720	450	13.05	15.55	10.05	783	933	603	2.05	2.55	2.55	2.05	4.55	3.55	1	3	2	555	525	630	1	0	0	2
3478	300	360	0	2	1	1	360	-1	2	4	7	70	1	1	6	4	5	2	-1	-1	9	3	8	3	-1	7	8	7.5	7.5	18	450	450	1080	9.23333	11.2333	20.7333	554	674	1244	2.73333	3.23333	3.23333	2.73333	4.73333	3.73333	4	3	3	245	235	225	1	0	0	2
3479	300	480	0	2	1	2	-1	1080	4	4	99	-1	2	1	7	11	3	9	-1	-1	2	3	1	7	-1	1	2	13.5	15	18	810	900	1080	15.7667	19.2667	22.7667	946	1156	1366	5.26667	5.76667	5.76667	5.26667	7.26667	7.76667	3	1	4	215	205	245	1	0	0	2
3480	300	480	0	4	1	2	-1	900	2	4	4	40	1	2	7	1	5	11	-1	-1	3	4	8	4	-1	1	6	15	18	12	900	1080	720	17.3333	22.3333	16.3333	1040	1340	980	5.33333	5.83333	5.83333	5.33333	7.33333	7.33333	4	4	4	680	595	510	0	0	1	4
3481	300	480	0	2	1	1	1080	-1	1	3	5	50	2	1	7	7	3	3	-1	-1	8	8	5	3	-1	4	5	9	10.5	9	540	630	540	10.9333	14.4333	12.4333	656	866	746	4.93333	5.43333	5.43333	4.93333	6.93333	6.43333	4	4	1	440	460	420	1	0	0	2
3482	300	480	0	2	1	1	900	-1	1	3	4	40	2	5	6	4	2	6	-1	-1	3	2	8	2	-1	2	5	14	9	11	840	540	660	17.35	13.85	16.35	1041	831	981	6.35	6.85	6.85	6.35	7.85	8.35	2	4	3	615	710	710	1	0	0	2
3483	480	300	2	2	1	1	1320	-1	5	5	10	112.5	2	2	3	7	6	11	-1	-1	1	5	6	7	-1	4	6	13	9	7	780	540	420	21.3	18.3	17.8	1278	1098	1068	5.3	5.8	5.8	5.3	6.3	7.8	3	4	2	975	1015	885	1	0	0	2
3484	360	480	0	2	1	1	1200	-1	1	4	7	70	1	2	7	1	7	6	-1	-1	11	6	6	8	-1	6	5	18	9	10.5	1080	540	630	18.9	11.9	13.4	1134	714	804	2.9	3.4	3.4	2.9	4.9	4.9	3	2	2	280	335	295	1	0	0	2
3485	480	300	2	2	1	1	1260	-1	1	4	14	350	2	1	6	6	8	7	-1	-1	5	1	8	5	-1	7	2	9	10	9	540	600	540	17.3333	20.8333	19.3333	1040	1250	1160	5.33333	5.83333	5.83333	5.33333	7.83333	7.33333	3	4	2	960	1005	1045	1	0	0	2
3486	420	300	2	2	1	1	465	-1	1	4	10	112.5	1	1	7	2	10	9	-1	-1	5	8	5	2	-1	3	8	14	8	9	840	480	540	19.7167	16.2167	15.7167	1183	973	943	3.71667	4.21667	4.21667	3.71667	6.21667	4.71667	1	4	4	690	600	510	0	0	1	2
3487	480	420	2	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	7	3	-1	-1	5	4	5	7	-1	5	1	15	10.5	12	900	630	720	17.75	14.25	17.25	1065	855	1035	1.75	2.25	2.25	1.75	2.75	4.25	1	3	3	200	200	200	1	0	0	1
3488	300	480	0	4	1	2	-1	1080	2	3	7	70	1	1	7	2	7	2	-1	-1	1	6	1	6	-1	5	5	14	12	7	840	720	420	17.35	16.85	12.35	1041	1011	741	6.35	6.85	6.85	6.35	7.85	8.35	4	3	2	785	785	875	1	0	0	4
3489	480	360	2	2	1	1	1140	-1	1	3	9	92.5	1	2	7	3	7	4	-1	-1	2	2	8	3	-1	7	8	8	8	13	480	480	780	13.5	14.5	21	810	870	1260	3.5	4	4	3.5	4.5	6	3	4	2	350	410	370	1	0	0	2
3490	480	480	1	2	1	1	510	-1	2	5	10	112.5	99	2	9	5	3	1	-1	-1	2	5	8	4	-1	3	3	16.5	9	13.5	990	540	810	17.4667	12.4667	16.4667	1048	748	988	0.966667	1.46667	1.46667	0.966667	3.46667	2.96667	4	2	4	100	125	125	1	0	0	2
3491	300	480	0	2	1	1	1260	-1	2	3	11	137.5	2	2	3	2	10	1	-1	-1	3	2	4	8	-1	8	5	10.5	12	13.5	630	720	810	12.85	16.85	16.85	771	1011	1011	5.35	5.85	5.85	5.35	7.85	6.35	4	1	3	400	385	365	1	0	0	2
3492	300	360	0	2	1	2	-1	780	2	6	99	-1	2	5	5	3	3	4	-1	-1	6	6	3	5	-1	1	4	13.5	7.5	12	810	450	720	15.1333	10.6333	16.1333	908	638	968	2.63333	3.13333	3.13333	2.63333	4.13333	5.13333	3	2	2	355	310	325	1	0	0	2
3493	420	420	1	3	3	1	930	-1	1	5	99	-1	2	6	3	6	4	2	-1	-1	3	4	4	2	-1	4	4	18	13.5	15	1080	810	900	19.3667	16.3667	17.8667	1162	982	1072	1.36667	1.86667	1.86667	1.36667	2.86667	2.86667	3	1	1	440	440	440	1	0	0	3
3494	480	480	1	2	1	1	720	-1	1	2	10	112.5	2	6	6	3	3	2	-1	-1	7	7	2	1	-1	2	6	7.5	10.5	7.5	450	630	450	10.0333	14.5333	12.5333	602	872	752	2.53333	3.03333	3.03333	2.53333	4.03333	5.03333	2	3	1	220	210	240	0	1	0	2
3495	360	300	2	2	1	2	-1	780	5	5	3	30	2	4	99	5	5	6	-1	-1	11	4	7	2	-1	7	8	13	9	7	780	540	420	17.1333	14.1333	12.6333	1028	848	758	3.13333	3.63333	3.63333	3.13333	4.13333	4.63333	1	4	4	335	355	455	0	1	0	2
3496	360	300	2	2	1	1	540	-1	2	4	5	50	2	6	8	3	2	10	-1	-1	8	2	7	4	-1	6	4	7	14	9	420	840	540	10.6	20.1	14.1	636	1206	846	2.6	3.1	3.1	2.6	5.1	4.1	3	4	3	170	195	145	1	0	0	2
3497	300	360	0	2	1	2	-1	1050	1	2	11	137.5	1	6	3	5	2	4	-1	-1	5	1	4	1	-1	5	2	16.5	15	12	990	900	720	19.1833	19.1833	15.6833	1151	1151	941	3.68333	4.18333	4.18333	3.68333	5.18333	4.68333	1	1	2	395	415	355	0	0	1	2
3498	300	480	0	2	3	1	660	-1	1	3	5	50	2	2	8	3	8	8	-1	-1	7	6	5	1	-1	2	8	12	13	14	720	780	840	15.15	18.15	18.65	909	1089	1119	6.15	6.65	6.65	6.15	8.15	7.65	3	2	3	665	565	665	0	1	0	2
3499	300	480	0	2	1	1	480	-1	1	4	9	92.5	2	1	3	5	5	5	-1	-1	2	8	4	7	-1	8	3	15	16.5	9	900	990	540	17.45	20.95	13.45	1047	1257	807	5.45	5.95	5.95	5.45	7.45	7.45	3	2	2	375	325	275	1	0	0	2
3500	300	480	0	2	1	1	900	-1	1	4	7	70	2	1	6	8	3	8	-1	-1	2	7	2	8	-1	5	8	18	10.5	13.5	1080	630	810	20.7167	14.2167	17.2167	1243	853	1033	5.71667	6.21667	6.21667	5.71667	6.71667	6.71667	4	2	1	935	775	735	0	1	0	2
3501	480	480	1	2	1	2	-1	720	1	2	2	20	2	4	3	11	3	1	-1	-1	11	1	8	6	-1	2	3	7.5	16.5	15	450	990	900	8.86667	19.8667	18.8667	532	1192	1132	1.36667	1.86667	1.86667	1.36667	3.36667	3.86667	2	4	3	155	190	190	1	0	0	2
3502	480	420	2	3	1	2	-1	660	3	4	9	92.5	2	2	6	4	2	5	-1	-1	7	5	2	7	-1	5	2	7	13	12	420	780	720	10.4167	18.9167	16.9167	625	1135	1015	2.41667	2.91667	2.91667	2.41667	4.91667	3.91667	4	2	1	525	470	470	1	0	0	3
3503	300	300	1	2	1	2	-1	720	2	3	8	80	2	2	6	3	2	1	-1	-1	2	5	4	5	-1	3	1	18	12	18	1080	720	1080	20.85	16.35	22.85	1251	981	1371	2.85	3.35	3.35	2.85	4.35	4.85	1	2	1	380	380	360	1	0	0	2
3504	360	300	2	2	1	2	-1	1200	1	5	14	350	1	2	7	4	3	3	-1	-1	1	6	5	7	-1	7	5	9	11	7	540	660	420	13.0667	17.5667	12.0667	784	1054	724	3.06667	3.56667	3.56667	3.06667	5.56667	4.06667	2	2	2	245	255	230	1	0	0	2
3505	360	360	1	2	1	1	720	-1	1	4	99	-1	1	99	99	6	9	7	-1	-1	5	6	3	3	-1	3	8	15	12	9	900	720	540	16.7333	15.2333	12.2333	1004	914	734	1.73333	2.23333	2.23333	1.73333	3.23333	3.23333	4	3	3	265	375	280	1	0	0	2
3506	480	480	1	2	1	1	780	-1	1	3	1	10	1	99	7	3	4	5	-1	-1	1	8	8	2	-1	8	1	7.5	15	12	450	900	720	9.46667	17.9667	15.9667	568	1078	958	1.96667	2.46667	2.46667	1.96667	2.96667	3.96667	2	2	3	270	270	300	0	1	0	2
3507	300	480	0	3	1	2	-1	780	1	3	3	30	2	2	7	5	3	9	-1	-1	6	2	2	5	-1	6	8	15	13.5	15	900	810	900	17.8833	17.8833	19.3833	1073	1073	1163	5.88333	6.38333	6.38333	5.88333	7.38333	7.38333	2	4	2	635	700	700	1	0	0	3
3508	420	480	0	2	1	2	-1	600	3	2	9	92.5	1	99	3	1	2	3	-1	-1	2	6	1	2	-1	7	6	12	18	16.5	720	1080	990	12.75	20.25	18.25	765	1215	1095	1.75	2.25	2.25	1.75	3.25	2.75	3	2	3	360	330	310	1	0	0	2
3509	300	360	0	4	2	2	-1	480	2	6	11	137.5	1	3	6	2	5	7	-1	-1	4	2	5	3	-1	6	1	10	12	14	600	720	840	14.4333	18.9333	19.9333	866	1136	1196	5.43333	5.93333	5.93333	5.43333	7.93333	6.93333	4	2	1	815	670	815	1	0	0	4
