	ID	CAR_AV_0	CAR_AV_1	CAR_AV_2	CAR_AV_3	CAR_AV_4	CAR_AV_5	CAR_AV_6	CAR_AV_7	CAR_AV_8	CAR_CO_0	CAR_CO_1	CAR_CO_2	CAR_CO_3	CAR_CO_4	CAR_CO_5	CAR_CO_6	CAR_CO_7	CAR_CO_8	CAR_TT_0	CAR_TT_1	CAR_TT_2	CAR_TT_3	CAR_TT_4	CAR_TT_5	CAR_TT_6	CAR_TT_7	CAR_TT_8	CHOICE_0	CHOICE_1	CHOICE_2	CHOICE_3	CHOICE_4	CHOICE_5	CHOICE_6	CHOICE_7	CHOICE_8	SM_AV_0	SM_AV_1	SM_AV_2	SM_AV_3	SM_AV_4	SM_AV_5	SM_AV_6	SM_AV_7	SM_AV_8	SM_CO_0	SM_CO_1	SM_CO_2	SM_CO_3	SM_CO_4	SM_CO_5	SM_CO_6	SM_CO_7	SM_CO_8	SM_HE_0	SM_HE_1	SM_HE_2	SM_HE_3	SM_HE_4	SM_HE_5	SM_HE_6	SM_HE_7	SM_HE_8	SM_SEATS_0	SM_SEATS_1	SM_SEATS_2	SM_SEATS_3	SM_SEATS_4	SM_SEATS_5	SM_SEATS_6	SM_SEATS_7	SM_SEATS_8	SM_TT_0	SM_TT_1	SM_TT_2	SM_TT_3	SM_TT_4	SM_TT_5	SM_TT_6	SM_TT_7	SM_TT_8	TRAIN_AV_0	TRAIN_AV_1	TRAIN_AV_2	TRAIN_AV_3	TRAIN_AV_4	TRAIN_AV_5	TRAIN_AV_6	TRAIN_AV_7	TRAIN_AV_8	TRAIN_CO_0	TRAIN_CO_1	TRAIN_CO_2	TRAIN_CO_3	TRAIN_CO_4	TRAIN_CO_5	TRAIN_CO_6	TRAIN_CO_7	TRAIN_CO_8	TRAIN_HE_0	TRAIN_HE_1	TRAIN_HE_2	TRAIN_HE_3	TRAIN_HE_4	TRAIN_HE_5	TRAIN_HE_6	TRAIN_HE_7	TRAIN_HE_8	TRAIN_TT_0	TRAIN_TT_1	TRAIN_TT_2	TRAIN_TT_3	TRAIN_TT_4	TRAIN_TT_5	TRAIN_TT_6	TRAIN_TT_7	TRAIN_TT_8	INCOME	FIRST	PURPOSE	DEST	TICKET	LUGGAGE	MALE	SP	SURVEY	GROUP	ORIGIN	QuestionID	GA	WHO	AGE	index
1098	1099	1	1	1	1	1	1	1	1	1	55	71	44	44	71	44	55	55	55	104	104	104	64	80	80	64	80	64	3	3	3	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	76	76	86	76	57	68	86	58	65	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	108	106	110	108	108	106	110	110	106	1	1	1	1	1	1	1	1	1	68	68	68	57	51	51	68	51	57	120	30	60	30	60	120	120	30	60	132	123	149	123	149	132	123	123	149	2	0	4	22	3	1	0	1	1	3	25	1	0	1	2	9883
1099	1100	1	1	1	1	1	1	1	1	1	170	221	136	136	221	136	170	170	170	364	364	364	224	280	280	224	280	224	2	2	2	3	2	2	3	2	3	1	1	1	1	1	1	1	1	1	231	227	253	227	177	210	253	182	198	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	250	242	260	250	250	242	260	260	242	1	1	1	1	1	1	1	1	1	212	212	212	177	159	159	212	159	177	120	30	60	30	60	120	120	30	60	379	342	453	342	453	379	342	342	453	2	0	4	21	3	1	1	1	1	3	25	1	0	1	2	9892
1100	1101	1	1	1	1	1	1	1	1	1	104	169	130	169	104	130	104	169	130	210	273	273	168	273	168	168	168	210	3	2	2	3	2	3	3	3	3	1	1	1	1	1	1	1	1	1	144	177	165	165	156	132	165	177	177	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	126	116	108	108	108	116	108	116	116	1	1	1	1	1	1	1	1	1	128	128	115	115	128	115	154	154	128	30	120	30	60	30	30	60	30	60	287	287	287	224	245	245	245	287	245	2	0	4	1	3	1	1	1	1	3	25	1	0	1	3	9901
1101	1102	1	1	1	1	1	1	1	1	1	124	201	155	201	124	155	124	201	155	230	299	299	184	299	184	184	184	230	2	2	2	3	3	2	3	3	3	1	1	1	1	1	1	1	1	1	144	177	165	165	156	132	165	177	177	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	97	87	79	79	79	87	79	87	87	1	1	1	1	1	1	1	1	1	128	128	115	115	128	115	154	154	128	30	120	30	60	30	30	60	30	60	257	257	257	195	216	216	216	257	216	3	0	4	1	3	1	1	1	1	3	25	1	0	1	3	9910
1102	1103	1	1	1	1	1	1	1	1	1	92	149	115	149	92	115	92	149	115	170	221	221	136	221	136	136	136	170	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	116	132	123	123	123	108	132	139	132	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	149	145	142	142	142	145	142	145	145	1	1	1	1	1	1	1	1	1	108	108	97	97	108	97	130	130	108	30	120	30	60	30	30	60	30	60	240	240	240	180	200	200	200	240	200	2	0	4	2	3	1	1	1	1	3	18	1	0	1	3	9919
1103	1104	1	1	1	1	1	1	1	1	1	72	117	90	117	72	90	72	117	90	170	221	221	136	221	136	136	136	170	2	2	2	2	2	2	3	2	2	1	1	1	1	1	1	1	1	1	123	149	139	139	132	114	144	149	149	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	103	95	89	89	89	95	89	95	95	1	1	1	1	1	1	1	1	1	108	108	97	97	108	97	130	130	108	30	120	30	60	30	30	60	30	60	240	240	240	185	203	203	203	240	203	3	0	4	22	3	0	1	1	1	3	1	1	0	2	3	9928
1104	1105	1	1	1	1	1	1	1	1	1	75	60	60	97	97	75	60	97	97	110	143	88	143	88	143	110	110	110	2	2	3	2	3	2	3	2	2	1	1	1	1	1	1	1	1	1	99	83	86	86	90	90	106	91	123	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	44	49	55	55	55	55	49	44	55	1	1	1	1	1	1	1	1	1	96	72	72	72	80	80	96	80	96	120	120	120	60	120	60	60	120	30	146	114	146	125	125	114	114	114	125	2	0	4	2	3	0	1	1	1	3	25	1	0	3	2	9937
1105	1106	1	1	1	1	1	1	1	1	1	104	169	130	169	104	130	104	169	130	190	247	247	152	247	152	152	152	190	2	2	2	3	1	2	3	2	3	1	1	1	1	1	1	1	1	1	139	172	156	156	144	128	156	165	172	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	81	71	63	63	63	71	63	71	71	1	1	1	1	1	1	1	1	1	123	123	111	111	123	111	148	148	123	30	120	30	60	30	30	60	30	60	236	236	236	182	200	200	200	236	200	1	0	4	1	3	1	1	1	1	3	25	1	0	3	1	9946
1106	1107	1	1	1	1	1	1	1	1	1	95	76	76	123	123	95	76	123	123	130	169	104	169	104	169	130	130	130	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	14	14	15	15	14	14	15	15	19	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	120	123	127	127	127	127	123	120	127	1	1	1	1	1	1	1	1	1	14	11	11	11	12	12	14	12	14	120	120	120	60	120	60	60	120	30	214	160	214	178	178	160	160	160	178	2	0	4	3	6	0	1	1	1	3	22	1	0	1	4	9955
1107	1108	1	1	1	1	1	1	1	1	1	85	110	68	68	110	68	85	85	85	182	182	182	112	140	140	112	140	112	2	2	3	3	2	1	3	1	2	1	1	1	1	1	1	1	1	1	15	14	19	19	14	19	19	15	15	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	115	112	119	115	115	112	119	119	112	1	1	1	1	1	1	1	1	1	14	14	14	12	11	11	14	11	12	120	30	60	30	60	120	120	30	60	165	149	196	149	196	165	149	149	196	3	0	4	17	6	1	1	1	1	3	2	1	0	1	3	9964
1108	1109	1	1	1	1	1	1	1	1	1	120	96	96	156	156	120	96	156	156	220	286	176	286	176	286	220	220	220	2	2	3	2	3	2	2	2	3	1	1	1	1	1	1	1	1	1	10	10	11	11	10	10	11	11	13	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	96	102	110	110	110	110	102	96	110	1	1	1	1	1	1	1	1	1	10	8	8	8	8	8	10	8	10	120	120	120	60	120	60	60	120	30	252	189	252	210	210	189	189	189	210	1	0	4	1	7	0	1	1	1	3	22	1	0	1	1	9973
1109	1110	1	1	1	1	1	1	1	1	1	68	110	85	110	68	85	68	110	85	160	208	208	128	208	128	128	128	160	3	2	2	1	3	2	3	1	2	1	1	1	1	1	1	1	1	1	105	122	112	112	109	92	118	122	122	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	92	84	78	78	78	84	78	84	84	1	1	1	1	1	1	1	1	1	90	90	81	81	90	81	108	108	90	30	120	30	60	30	30	60	30	60	236	236	236	177	197	197	197	236	197	0	1	4	2	1	0	0	1	1	3	17	1	0	0	2	9982
1110	1111	1	1	1	1	1	1	1	1	1	125	100	100	162	162	125	100	162	162	170	221	136	221	136	221	170	170	170	2	2	3	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	127	105	109	109	112	112	137	118	155	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	90	96	104	104	104	104	96	90	104	1	1	1	1	1	1	1	1	1	119	89	89	89	99	99	119	99	119	120	120	120	60	120	60	60	120	30	245	184	245	204	204	184	184	184	204	2	1	4	1	1	0	1	1	1	3	22	1	0	1	2	9991
1111	1112	1	1	1	1	1	1	1	1	1	80	64	64	104	104	80	64	104	104	100	130	80	130	80	130	100	100	100	2	3	2	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	76	60	60	60	65	65	76	68	84	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	148	150	152	152	152	152	150	148	152	1	1	1	1	1	1	1	1	1	72	54	54	54	60	60	72	60	72	120	120	120	60	120	60	60	120	30	188	148	188	161	161	148	148	148	161	3	1	4	10	1	0	1	1	1	3	25	1	0	1	3	10000
1112	1113	1	1	1	1	1	1	1	1	1	130	169	104	104	169	104	130	130	130	325	325	325	200	250	250	200	250	200	2	2	3	3	2	2	3	2	2	1	1	1	1	1	1	1	1	1	140	133	168	146	109	133	168	112	122	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	71	63	81	71	71	63	81	81	63	1	1	1	1	1	1	1	1	1	126	126	126	105	94	94	126	94	105	120	30	60	30	60	120	120	30	60	200	182	236	182	236	200	182	182	236	2	1	4	25	1	0	0	1	1	3	1	1	0	1	4	10009
1113	1114	1	1	1	1	1	1	1	1	1	130	104	104	169	169	130	104	169	169	220	286	176	286	176	286	220	220	220	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	137	112	118	118	118	118	146	127	174	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	90	98	108	108	108	108	98	90	108	1	1	1	1	1	1	1	1	1	126	94	94	94	105	105	126	105	126	120	120	120	60	120	60	60	120	30	270	205	270	227	227	205	205	205	227	3	1	4	25	1	0	1	1	1	3	1	1	0	1	5	10018
1114	1115	1	1	1	1	1	1	1	1	1	110	88	88	143	143	110	88	143	143	170	221	136	221	136	221	170	170	170	3	2	3	2	2	2	3	2	1	1	1	1	1	1	1	1	1	1	122	97	105	105	105	105	127	112	146	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	74	80	88	88	88	88	80	74	88	1	1	1	1	1	1	1	1	1	113	85	85	85	94	94	113	94	113	120	120	120	60	120	60	60	120	30	224	170	224	188	188	170	170	170	188	2	1	4	1	1	0	1	1	1	3	22	1	0	1	2	10027
1115	1116	1	1	1	1	1	1	1	1	1	48	78	60	78	48	60	48	78	60	90	117	117	72	117	72	72	72	90	3	2	2	3	2	3	3	3	3	1	1	1	1	1	1	1	1	1	71	84	78	78	74	65	78	84	84	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	41	37	34	34	34	37	34	37	37	1	1	1	1	1	1	1	1	1	60	60	54	54	60	54	72	72	60	30	120	30	60	30	30	60	30	60	106	106	106	85	92	92	92	106	92	3	1	4	2	1	0	1	1	1	3	1	1	0	1	2	10036
1116	1117	1	1	1	1	1	1	1	1	1	80	104	64	64	104	64	80	80	80	156	156	156	96	120	120	96	120	96	1	1	3	3	1	1	1	1	3	1	1	1	1	1	1	1	1	1	90	84	105	90	71	84	105	74	78	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	49	44	55	49	49	44	55	55	44	1	1	1	1	1	1	1	1	1	82	82	82	68	61	61	82	61	68	120	30	60	30	60	120	120	30	60	125	114	146	114	146	125	114	114	146	3	1	4	2	1	0	0	1	1	3	25	1	0	1	3	10045
1117	1118	1	1	1	1	1	1	1	1	1	80	104	64	64	104	64	80	80	80	208	208	208	128	160	160	128	160	128	3	2	3	3	2	3	3	2	3	1	1	1	1	1	1	1	1	1	105	99	112	97	84	90	112	84	90	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	171	168	175	171	171	168	175	175	168	1	1	1	1	1	1	1	1	1	101	101	101	84	76	76	101	76	84	120	30	60	30	60	120	120	30	60	226	207	265	207	265	226	207	207	265	2	1	4	3	1	0	0	1	1	3	22	1	0	1	4	10054
1118	1119	1	1	1	1	1	1	1	1	1	60	78	48	48	78	48	60	60	60	130	130	130	80	100	100	80	100	80	3	3	3	3	2	3	3	3	3	1	1	1	1	1	1	1	1	1	92	90	105	92	74	84	105	78	84	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	116	113	120	116	116	113	120	120	113	1	1	1	1	1	1	1	1	1	89	89	89	74	67	67	89	67	74	120	30	60	30	60	120	120	30	60	171	155	203	155	203	171	155	155	203	2	1	4	2	1	0	1	1	1	3	1	1	0	1	4	10063
1119	1120	1	1	1	1	1	1	1	1	1	75	97	60	60	97	60	75	75	75	156	156	156	96	120	120	96	120	96	3	2	3	3	2	3	3	3	3	1	1	1	1	1	1	1	1	1	97	92	112	97	76	90	112	81	84	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	100	95	106	100	100	95	106	106	95	1	1	1	1	1	1	1	1	1	89	89	89	74	67	67	89	67	74	120	30	60	30	60	120	120	30	60	176	159	209	159	209	176	159	159	209	2	1	4	2	1	0	1	1	1	3	25	1	0	1	4	10072
1120	1121	1	1	1	1	1	1	1	1	1	104	169	130	169	104	130	104	169	130	190	247	247	152	247	152	152	152	190	3	2	2	3	2	3	3	3	2	1	1	1	1	1	1	1	1	1	109	133	122	122	112	99	122	133	133	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	153	145	139	139	139	145	139	145	145	1	1	1	1	1	1	1	1	1	94	94	85	85	94	85	113	113	94	30	120	30	60	30	30	60	30	60	292	292	292	234	253	253	253	292	253	3	1	4	22	1	0	1	1	1	3	1	1	0	1	4	10081
1121	1122	1	1	1	1	1	1	1	1	1	85	110	68	68	110	68	85	85	85	169	169	169	104	130	130	104	130	104	3	2	3	3	2	1	3	2	3	1	1	1	1	1	1	1	1	1	118	112	137	122	92	112	137	97	105	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	85	79	93	85	85	79	93	93	79	1	1	1	1	1	1	1	1	1	101	101	101	84	76	76	101	76	84	120	30	60	30	60	120	120	30	60	168	152	200	152	200	168	152	152	200	3	1	4	15	1	0	1	1	1	3	2	1	0	1	4	10090
1122	1123	1	1	1	1	1	1	1	1	1	220	176	176	286	286	220	176	286	286	330	429	264	429	264	429	330	330	330	3	3	3	2	2	1	3	2	1	1	1	1	1	1	1	1	1	1	187	146	155	155	161	161	196	168	221	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	388	396	406	406	406	406	396	388	406	1	1	1	1	1	1	1	1	1	175	131	131	131	146	146	175	146	175	120	120	120	60	120	60	60	120	30	626	475	626	525	525	475	475	475	525	3	1	4	18	1	0	1	1	1	3	25	1	0	1	4	10099
1123	1124	1	1	1	1	1	1	1	1	1	100	130	80	80	130	80	100	100	100	221	221	221	136	170	170	136	170	136	3	2	3	3	2	3	3	3	3	1	1	1	1	1	1	1	1	1	133	122	150	133	99	122	150	105	112	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	106	100	114	106	106	100	114	114	100	1	1	1	1	1	1	1	1	1	113	113	113	94	85	85	113	85	94	120	30	60	30	60	120	120	30	60	214	193	257	193	257	214	193	193	257	3	1	4	22	1	0	1	1	1	3	1	1	0	1	2	10108
1124	1125	1	1	1	1	1	1	1	1	1	85	68	68	110	110	85	68	110	110	130	169	104	169	104	169	130	130	130	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	88	74	76	76	78	78	90	81	97	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	104	107	111	111	111	111	107	104	111	1	1	1	1	1	1	1	1	1	89	67	67	67	74	74	89	74	89	120	120	120	60	120	60	60	120	30	190	145	190	160	160	145	145	145	160	3	1	4	11	1	1	0	1	1	3	17	1	0	1	3	10117
1125	1126	1	1	1	1	1	1	1	1	1	165	214	132	132	214	132	165	165	165	351	351	351	216	270	270	216	270	216	2	2	3	3	2	2	3	2	2	1	1	1	1	1	1	1	1	1	174	165	207	178	133	165	207	137	150	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	95	84	109	95	95	84	109	109	84	1	1	1	1	1	1	1	1	1	146	146	146	122	110	110	146	110	122	120	30	60	30	60	120	120	30	60	283	257	336	257	336	283	257	257	336	2	1	4	17	1	1	1	1	1	3	25	1	0	1	3	10126
1126	1127	1	1	1	1	1	1	1	1	1	172	279	215	279	172	215	172	279	215	260	338	338	208	338	208	208	208	260	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	122	150	140	140	133	112	140	150	150	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	103	93	85	85	85	93	85	93	93	1	1	1	1	1	1	1	1	1	109	109	98	98	109	98	131	131	109	30	120	30	60	30	30	60	30	60	264	264	264	201	222	222	222	264	222	3	1	4	9	1	1	1	1	1	3	25	1	0	1	4	10135
1127	1128	1	1	1	1	1	1	1	1	1	96	156	120	156	96	120	96	156	120	190	247	247	152	247	152	152	152	190	3	2	2	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	112	137	127	127	122	109	133	137	137	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	179	171	165	165	165	171	165	171	171	1	1	1	1	1	1	1	1	1	105	105	94	94	105	94	126	126	105	30	120	30	60	30	30	60	30	60	328	328	328	255	279	279	279	328	279	1	1	4	22	1	1	0	1	1	3	1	1	0	1	2	10144
1128	1129	1	1	1	1	1	1	1	1	1	56	91	70	91	56	70	56	91	70	110	143	143	88	143	88	88	88	110	2	2	2	2	2	2	3	3	2	1	1	1	1	1	1	1	1	1	76	90	84	84	78	71	84	90	90	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	55	49	44	44	44	49	44	49	49	1	1	1	1	1	1	1	1	1	68	68	61	61	68	61	82	82	68	30	120	30	60	30	30	60	30	60	146	146	146	114	125	125	125	146	125	3	1	4	2	1	1	1	1	1	3	25	1	0	1	2	10153
1129	1130	1	1	1	1	1	1	1	1	1	64	104	80	104	64	80	64	104	80	130	169	169	104	169	104	104	104	130	3	2	2	3	3	2	3	3	3	1	1	1	1	1	1	1	1	1	90	105	97	97	94	84	105	109	105	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	226	222	219	219	219	222	219	222	222	1	1	1	1	1	1	1	1	1	84	84	76	76	84	76	101	101	84	30	120	30	60	30	30	60	30	60	311	311	311	260	277	277	277	311	277	2	1	4	23	1	1	1	1	1	3	1	1	0	1	3	10162
1130	1131	1	1	1	1	1	1	1	1	1	52	84	65	84	52	65	52	84	65	90	117	117	72	117	72	72	72	90	2	2	1	3	2	3	3	3	2	1	1	1	1	1	1	1	1	1	78	90	84	84	81	74	88	92	90	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	67	63	60	60	60	63	60	63	63	1	1	1	1	1	1	1	1	1	71	71	64	64	71	64	85	85	71	30	120	30	60	30	30	60	30	60	130	130	130	103	112	112	112	130	112	3	1	4	1	1	1	1	1	1	3	2	1	0	1	3	10171
1131	1132	1	1	1	1	1	1	1	1	1	110	143	88	88	143	88	110	110	110	208	208	208	128	160	160	128	160	128	2	2	3	3	2	2	3	2	3	1	1	1	1	1	1	1	1	1	137	127	155	137	105	127	155	109	118	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	103	97	111	103	103	97	111	111	97	1	1	1	1	1	1	1	1	1	126	126	126	105	94	94	126	94	105	120	30	60	30	60	120	120	30	60	211	190	253	190	253	211	190	190	253	3	1	4	22	1	1	1	1	1	3	9	1	0	1	3	10180
1132	1133	1	1	1	1	1	1	1	1	1	100	130	80	80	130	80	100	100	100	195	195	195	120	150	150	120	150	120	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	122	112	140	122	92	112	140	97	105	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	66	60	74	66	66	60	74	74	60	1	1	1	1	1	1	1	1	1	106	106	106	88	79	79	106	79	88	120	30	60	30	60	120	120	30	60	174	158	207	158	207	174	158	158	207	3	1	4	1	1	1	1	1	1	3	22	1	0	1	3	10189
1133	1134	1	1	1	1	1	1	1	1	1	100	80	80	130	130	100	80	130	130	170	221	136	221	136	221	170	170	170	2	2	3	2	2	2	3	2	3	1	1	1	1	1	1	1	1	1	140	112	118	118	122	122	146	127	168	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	163	169	177	177	177	177	169	163	177	1	1	1	1	1	1	1	1	1	131	98	98	98	109	109	131	109	131	120	120	120	60	120	60	60	120	30	332	249	332	277	277	249	249	249	277	4	1	4	23	1	1	0	1	1	3	1	1	0	1	4	10198
1134	1135	1	1	1	1	1	1	1	1	1	115	92	92	149	149	115	92	149	149	180	234	144	234	144	234	180	180	180	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	122	99	105	105	109	109	133	112	150	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	112	118	126	126	126	126	118	112	126	1	1	1	1	1	1	1	1	1	116	87	87	87	97	97	116	97	116	120	120	120	60	120	60	60	120	30	266	206	266	226	226	206	206	206	226	4	1	4	1	1	1	0	1	1	3	22	1	0	1	4	10207
1135	1136	1	1	1	1	1	1	1	1	1	95	123	76	76	123	76	95	95	95	208	208	208	128	160	160	128	160	128	2	2	3	3	2	3	3	2	2	1	1	1	1	1	1	1	1	1	122	118	146	127	94	118	146	99	109	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	74	68	82	74	74	68	82	82	68	1	1	1	1	1	1	1	1	1	108	108	108	90	81	81	108	81	90	120	30	60	30	60	120	120	30	60	182	164	218	164	218	182	164	164	218	2	1	4	22	1	1	1	1	1	3	1	1	0	1	4	10216
1136	1137	1	1	1	1	1	1	1	1	1	100	162	125	162	100	125	100	162	125	200	260	260	160	260	160	160	160	200	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	122	146	137	137	133	112	140	150	146	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	195	187	181	181	181	187	181	187	187	1	1	1	1	1	1	1	1	1	112	112	101	101	112	101	134	134	112	30	120	30	60	30	30	60	30	60	350	350	350	268	295	295	295	350	295	2	1	4	23	1	1	1	1	1	3	1	1	0	1	4	10225
1137	1138	1	1	1	1	1	1	1	1	1	115	92	92	149	149	115	92	149	149	220	286	176	286	176	286	220	220	220	3	2	3	2	2	2	3	2	1	1	1	1	1	1	1	1	1	1	140	112	118	118	122	122	150	133	174	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	87	95	105	105	105	105	95	87	105	1	1	1	1	1	1	1	1	1	131	98	98	98	109	109	131	109	131	120	120	120	60	120	60	60	120	30	266	203	266	224	224	203	203	203	224	2	1	4	25	1	1	1	1	1	3	1	1	0	1	4	10234
1138	1139	1	1	1	1	1	1	1	1	1	140	112	112	182	182	140	112	182	182	190	247	152	247	152	247	190	190	190	2	2	3	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	133	109	112	112	118	118	140	122	168	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	63	71	81	81	81	81	71	63	81	1	1	1	1	1	1	1	1	1	126	94	94	94	105	105	126	105	126	120	120	120	60	120	60	60	120	30	236	182	236	200	200	182	182	182	200	2	1	4	1	1	1	1	1	1	3	25	1	0	1	4	10243
1139	1140	1	1	1	1	1	1	1	1	1	120	156	96	96	156	96	120	120	120	221	221	221	136	170	170	136	170	136	2	1	3	3	2	3	3	1	2	1	1	1	1	1	1	1	1	1	127	118	146	127	97	118	146	105	109	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	72	66	80	72	72	66	80	80	66	1	1	1	1	1	1	1	1	1	110	110	110	92	83	83	110	83	92	120	30	60	30	60	120	120	30	60	180	163	214	163	214	180	163	163	214	3	1	4	1	1	1	1	1	1	3	22	1	0	1	4	10252
1140	1141	1	1	1	1	1	1	1	1	1	100	130	80	80	130	80	100	100	100	195	195	195	120	150	150	120	150	120	2	2	3	3	2	3	3	2	3	1	1	1	1	1	1	1	1	1	118	112	133	112	92	105	133	94	105	20	10	30	20	20	10	10	30	10	0	0	0	0	0	0	0	0	0	156	153	160	156	156	153	160	160	153	1	1	1	1	1	1	1	1	1	110	110	110	92	83	83	110	83	92	120	30	60	30	60	120	120	30	60	211	190	253	190	253	211	190	190	253	1	1	4	18	1	1	1	1	1	3	2	1	0	1	5	10261
1141	1142	1	1	1	1	1	1	1	1	1	80	130	100	130	80	100	80	130	100	150	195	195	120	195	120	120	120	150	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	105	127	118	118	109	97	118	127	127	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	73	65	59	59	59	65	59	65	65	1	1	1	1	1	1	1	1	1	92	92	83	83	92	83	110	110	92	30	120	30	60	30	30	60	30	60	206	206	206	157	173	173	173	206	173	3	1	4	22	1	1	1	1	1	3	1	1	0	1	5	10270
1142	1143	1	1	1	1	1	1	1	1	1	65	52	52	84	84	65	52	84	84	100	130	80	130	80	130	100	100	100	3	2	3	2	3	1	3	2	3	1	1	1	1	1	1	1	1	1	76	60	65	65	68	68	78	71	88	30	30	20	10	30	20	10	20	20	0	0	0	0	0	0	0	0	0	79	82	86	86	86	86	82	79	86	1	1	1	1	1	1	1	1	1	72	54	54	54	60	60	72	60	72	120	120	120	60	120	60	60	120	30	163	124	163	137	137	124	124	124	137	3	1	4	22	1	1	1	1	1	3	2	1	0	1	5	10279
1143	1144	1	1	1	1	1	1	1	1	1	116	188	145	188	116	145	116	188	145	230	299	299	184	299	184	184	184	230	3	2	2	3	2	3	3	3	2	1	1	1	1	1	1	1	1	1	122	146	133	133	127	112	140	146	146	10	10	20	30	30	10	20	30	30	0	0	0	0	0	0	0	0	0	188	180	174	174	174	180	174	180	180	1	1	1	1	1	1	1	1	1	112	112	101	101	112	101	134	134	112	30	120	30	60	30	30	60	30	60	322	322	322	253	276	276	276	322	276	3	1	4	17	1	1	1	1	1	3	22	1	0	1	5	10288
